Pressure Vapor	Temperature	Volume Vapor	Enthalpy Vapor	Entropy Vapor
350.0000	60.0000	0.1057	489.0000	2.1230
350.0000	65.0000	0.1075	493.6000	2.1366
350.0000	70.0000	0.1092	498.1000	2.1500
350.0000	75.0000	0.1110	502.7000	2.1633
350.0000	80.0000	0.1127	507.3000	2.1764
350.0000	85.0000	0.1145	512.0000	2.1895
350.0000	90.0000	0.1162	516.6000	2.2024
350.0000	95.0000	0.1179	521.3000	2.2152
350.0000	100.0000	0.1197	526.1000	2.2280
350.0000	105.0000	0.1214	530.8000	2.2406
350.0000	110.0000	0.1231	535.6000	2.2531
350.0000	115.0000	0.1248	540.4000	2.2656
350.0000	120.0000	0.1265	545.2000	2.2780
350.0000	125.0000	0.1282	550.1000	2.2902
360.0000	-20.0000	0.0726	417.2000	1.8733
360.0000	-15.0000	0.0748	421.8000	1.8912
360.0000	-10.0000	0.0768	426.3000	1.9087
360.0000	-5.0000	0.0788	430.8000	1.9256
360.0000	0.0000	0.0808	435.3000	1.9422
360.0000	5.0000	0.0828	439.7000	1.9583
360.0000	10.0000	0.0847	444.2000	1.9742
360.0000	15.0000	0.0866	448.6000	1.9897
360.0000	20.0000	0.0884	453.1000	2.0050
360.0000	25.0000	0.0903	457.5000	2.0200
360.0000	30.0000	0.0921	462.0000	2.0348
360.0000	35.0000	0.0939	466.4000	2.0494
360.0000	40.0000	0.0957	470.9000	2.0638
360.0000	45.0000	0.0974	475.4000	2.0780
360.0000	50.0000	0.0992	479.9000	2.0920
360.0000	55.0000	0.1009	484.4000	2.1058
360.0000	60.0000	0.1027	488.9000	2.1195
360.0000	65.0000	0.1044	493.4000	2.1331
360.0000	70.0000	0.1061	498.0000	2.1465
360.0000	75.0000	0.1078	502.6000	2.1598
360.0000	80.0000	0.1095	507.2000	2.1730
360.0000	85.0000	0.1112	511.9000	2.1860
360.0000	90.0000	0.1129	516.5000	2.1990
360.0000	95.0000	0.1146	521.2000	2.2118
360.0000	100.0000	0.1163	526.0000	2.2246
360.0000	105.0000	0.1179	530.7000	2.2372
360.0000	110.0000	0.1196	535.5000	2.2498
360.0000	115.0000	0.1213	540.3000	2.2622
360.0000	120.0000	0.1229	545.1000	2.2746
360.0000	125.0000	0.1246	550.0000	2.2869
360.0000	130.0000	0.1263	554.9000	2.2991
370.0000	-20.0000	0.0704	416.8000	1.8690
370.0000	-15.0000	0.0725	421.4000	1.8871
370.0000	-10.0000	0.0745	426.0000	1.9046
370.0000	-5.0000	0.0765	430.5000	1.9217
370.0000	0.0000	0.0785	435.0000	1.9383
370.0000	5.0000	0.0804	439.5000	1.9545
370.0000	10.0000	0.0822	444.0000	1.9704
370.0000	15.0000	0.0841	448.4000	1.9860
370.0000	20.0000	0.0859	452.9000	2.0014
370.0000	25.0000	0.0877	457.3000	2.0164
370.0000	30.0000	0.0895	461.8000	2.0313
370.0000	35.0000	0.0912	466.2000	2.0459
370.0000	40.0000	0.0930	470.7000	2.0603
370.0000	45.0000	0.0947	475.2000	2.0745
370.0000	50.0000	0.0964	479.7000	2.0885
370.0000	55.0000	0.0981	484.2000	2.1024
370.0000	60.0000	0.0998	488.8000	2.1161
370.0000	65.0000	0.1015	493.3000	2.1297
370.0000	70.0000	0.1032	497.9000	2.1431
370.0000	75.0000	0.1048	502.5000	2.1564
370.0000	80.0000	0.1065	507.1000	2.1696
370.0000	85.0000	0.1081	511.8000	2.1827
370.0000	90.0000	0.1098	516.5000	2.1957
370.0000	95.0000	0.1114	521.2000	2.2085
370.0000	100.0000	0.1131	525.9000	2.2213
370.0000	105.0000	0.1147	530.6000	2.2339
370.0000	110.0000	0.1163	535.4000	2.2465
370.0000	115.0000	0.1179	540.2000	2.2589
370.0000	120.0000	0.1196	545.0000	2.2713
370.0000	125.0000	0.1212	549.9000	2.2836
370.0000	130.0000	0.1228	554.8000	2.2958
380.0000	-20.0000	0.0683	416.4000	1.8648
380.0000	-15.0000	0.0704	421.1000	1.8830
380.0000	-10.0000	0.0724	425.7000	1.9006
380.0000	-5.0000	0.0743	430.2000	1.9178
380.0000	0.0000	0.0762	434.8000	1.9345
380.0000	5.0000	0.0781	439.3000	1.9508
380.0000	10.0000	0.0799	443.7000	1.9668
380.0000	15.0000	0.0817	448.2000	1.9824
380.0000	20.0000	0.0835	452.7000	1.9978
380.0000	25.0000	0.0853	457.1000	2.0129
380.0000	30.0000	0.0870	461.6000	2.0278
380.0000	35.0000	0.0887	466.1000	2.0424
380.0000	40.0000	0.0904	470.6000	2.0568
380.0000	45.0000	0.0921	475.1000	2.0711
380.0000	50.0000	0.0938	479.6000	2.0851
380.0000	55.0000	0.0954	484.1000	2.0990
380.0000	60.0000	0.0971	488.6000	2.1128
380.0000	65.0000	0.0987	493.2000	2.1264
380.0000	70.0000	0.1004	497.8000	2.1398
380.0000	75.0000	0.1020	502.4000	2.1532
380.0000	80.0000	0.1036	507.0000	2.1664
380.0000	85.0000	0.1052	511.7000	2.1794
380.0000	90.0000	0.1068	516.4000	2.1924
380.0000	95.0000	0.1084	521.1000	2.2053
380.0000	100.0000	0.1100	525.8000	2.2180
380.0000	105.0000	0.1116	530.5000	2.2307
380.0000	110.0000	0.1132	535.3000	2.2433
380.0000	115.0000	0.1148	540.1000	2.2557
380.0000	120.0000	0.1164	545.0000	2.2681
380.0000	125.0000	0.1179	549.8000	2.2804
380.0000	130.0000	0.1195	554.7000	2.2926
390.0000	-20.0000	0.0664	416.1000	1.8607
390.0000	-15.0000	0.0684	420.8000	1.8790
390.0000	-10.0000	0.0703	425.4000	1.8968
390.0000	-5.0000	0.0722	430.0000	1.9140
390.0000	0.0000	0.0741	434.5000	1.9308
390.0000	5.0000	0.0759	439.0000	1.9472
390.0000	10.0000	0.0777	443.5000	1.9632
390.0000	15.0000	0.0795	448.0000	1.9789
390.0000	20.0000	0.0812	452.5000	1.9943
390.0000	25.0000	0.0829	457.0000	2.0094
390.0000	30.0000	0.0846	461.4000	2.0243
390.0000	35.0000	0.0863	465.9000	2.0390
390.0000	40.0000	0.0880	470.4000	2.0535
390.0000	45.0000	0.0896	474.9000	2.0678
390.0000	50.0000	0.0913	479.4000	2.0818
390.0000	55.0000	0.0929	484.0000	2.0958
390.0000	60.0000	0.0945	488.5000	2.1095
390.0000	65.0000	0.0961	493.1000	2.1231
390.0000	70.0000	0.0977	497.7000	2.1366
390.0000	75.0000	0.0993	502.3000	2.1500
390.0000	80.0000	0.1009	506.9000	2.1632
390.0000	85.0000	0.1024	511.6000	2.1763
390.0000	90.0000	0.1040	516.3000	2.1892
390.0000	95.0000	0.1056	521.0000	2.2021
390.0000	100.0000	0.1071	525.7000	2.2149
390.0000	105.0000	0.1087	530.5000	2.2276
390.0000	110.0000	0.1102	535.2000	2.2401
390.0000	115.0000	0.1118	540.1000	2.2526
390.0000	120.0000	0.1133	544.9000	2.2650
390.0000	125.0000	0.1149	549.8000	2.2773
390.0000	130.0000	0.1164	554.7000	2.2895
400.0000	-15.0000	0.0665	420.4000	1.8751
400.0000	-10.0000	0.0684	425.1000	1.8929
400.0000	-5.0000	0.0703	429.7000	1.9103
400.0000	0.0000	0.0721	434.2000	1.9271
400.0000	5.0000	0.0739	438.8000	1.9436
400.0000	10.0000	0.0756	443.3000	1.9597
400.0000	15.0000	0.0774	447.8000	1.9754
400.0000	20.0000	0.0791	452.3000	1.9909
400.0000	25.0000	0.0807	456.8000	2.0061
400.0000	30.0000	0.0824	461.3000	2.0210
400.0000	35.0000	0.0841	465.8000	2.0357
400.0000	40.0000	0.0857	470.3000	2.0502
400.0000	45.0000	0.0873	474.8000	2.0645
400.0000	50.0000	0.0889	479.3000	2.0786
400.0000	55.0000	0.0905	483.8000	2.0926
400.0000	60.0000	0.0921	488.4000	2.1064
400.0000	65.0000	0.0936	493.0000	2.1200
400.0000	70.0000	0.0952	497.6000	2.1335
400.0000	75.0000	0.0967	502.2000	2.1468
400.0000	80.0000	0.0983	506.8000	2.1601
400.0000	85.0000	0.0998	511.5000	2.1732
400.0000	90.0000	0.1013	516.2000	2.1862
400.0000	95.0000	0.1029	520.9000	2.1990
400.0000	100.0000	0.1044	525.6000	2.2118
400.0000	105.0000	0.1059	530.4000	2.2245
400.0000	110.0000	0.1074	535.2000	2.2371
400.0000	115.0000	0.1089	540.0000	2.2496
400.0000	120.0000	0.1104	544.8000	2.2620
400.0000	125.0000	0.1119	549.7000	2.2743
400.0000	130.0000	0.1134	554.6000	2.2865
400.0000	135.0000	0.1149	559.5000	2.2986
425.0000	-15.0000	0.0621	419.6000	1.8655
425.0000	-10.0000	0.0639	424.3000	1.8837
425.0000	-5.0000	0.0657	428.9000	1.9012
425.0000	0.0000	0.0675	433.6000	1.9183
425.0000	5.0000	0.0692	438.1000	1.9349
425.0000	10.0000	0.0708	442.7000	1.9512
425.0000	15.0000	0.0725	447.2000	1.9670
425.0000	20.0000	0.0741	451.8000	1.9826
425.0000	25.0000	0.0757	456.3000	1.9979
425.0000	30.0000	0.0773	460.8000	2.0130
425.0000	35.0000	0.0789	465.3000	2.0278
425.0000	40.0000	0.0804	469.9000	2.0423
425.0000	45.0000	0.0819	474.4000	2.0567
425.0000	50.0000	0.0834	478.9000	2.0709
425.0000	55.0000	0.0849	483.5000	2.0849
425.0000	60.0000	0.0864	488.1000	2.0987
425.0000	65.0000	0.0879	492.7000	2.1124
425.0000	70.0000	0.0894	497.3000	2.1259
425.0000	75.0000	0.0909	501.9000	2.1393
425.0000	80.0000	0.0923	506.6000	2.1526
425.0000	85.0000	0.0938	511.2000	2.1657
425.0000	90.0000	0.0952	515.9000	2.1787
425.0000	95.0000	0.0967	520.6000	2.1916
425.0000	100.0000	0.0981	525.4000	2.2044
425.0000	105.0000	0.0995	530.2000	2.2171
425.0000	110.0000	0.1010	535.0000	2.2297
425.0000	115.0000	0.1024	539.8000	2.2422
425.0000	120.0000	0.1038	544.6000	2.2547
425.0000	125.0000	0.1052	549.5000	2.2670
425.0000	130.0000	0.1066	554.4000	2.2792
425.0000	135.0000	0.1080	559.3000	2.2914
450.0000	-15.0000	0.0582	418.7000	1.8563
450.0000	-10.0000	0.0599	423.5000	1.8747
450.0000	-5.0000	0.0617	428.2000	1.8925
450.0000	0.0000	0.0633	432.9000	1.9098
450.0000	5.0000	0.0650	437.5000	1.9266
450.0000	10.0000	0.0666	442.1000	1.9430
450.0000	15.0000	0.0682	446.7000	1.9591
450.0000	20.0000	0.0697	451.3000	1.9748
450.0000	25.0000	0.0712	455.8000	1.9902
450.0000	30.0000	0.0727	460.4000	2.0053
450.0000	35.0000	0.0742	464.9000	2.0202
450.0000	40.0000	0.0757	469.5000	2.0348
450.0000	45.0000	0.0772	474.0000	2.0493
450.0000	50.0000	0.0786	478.6000	2.0635
450.0000	55.0000	0.0800	483.2000	2.0776
450.0000	60.0000	0.0814	487.8000	2.0915
450.0000	65.0000	0.0829	492.4000	2.1052
450.0000	70.0000	0.0843	497.0000	2.1188
450.0000	75.0000	0.0856	501.6000	2.1322
450.0000	80.0000	0.0870	506.3000	2.1455
450.0000	85.0000	0.0884	511.0000	2.1587
450.0000	90.0000	0.0898	515.7000	2.1717
450.0000	95.0000	0.0912	520.4000	2.1846
450.0000	100.0000	0.0925	525.2000	2.1975
450.0000	105.0000	0.0939	529.9000	2.2102
450.0000	110.0000	0.0952	534.7000	2.2228
450.0000	115.0000	0.0966	539.6000	2.2353
450.0000	120.0000	0.0979	544.4000	2.2478
450.0000	125.0000	0.0993	549.3000	2.2601
450.0000	130.0000	0.1006	554.2000	2.2724
450.0000	135.0000	0.1019	559.2000	2.2845
475.0000	0.0546	0.0546	417.8000	1.8474
475.0000	0.0564	0.0564	422.7000	1.8661
475.0000	0.0580	0.0580	427.5000	1.8842
475.0000	0.0597	0.0597	432.2000	1.9017
475.0000	0.0612	0.0612	436.9000	1.9187
475.0000	0.0628	0.0628	441.5000	1.9352
475.0000	0.0643	0.0643	446.1000	1.9514
475.0000	0.0658	0.0658	450.7000	1.9672
475.0000	0.0672	0.0672	455.3000	1.9828
475.0000	0.0687	0.0687	459.9000	1.9980
475.0000	0.0701	0.0701	464.5000	2.0130
475.0000	0.0715	0.0715	469.1000	2.0277
475.0000	0.0729	0.0729	473.6000	2.0422
475.0000	0.0743	0.0743	478.2000	2.0565
475.0000	0.0756	0.0756	482.8000	2.0706
475.0000	0.0770	0.0770	487.4000	2.0846
475.0000	0.0783	0.0783	492.1000	2.0983
475.0000	0.0797	0.0797	496.7000	2.1119
475.0000	0.0810	0.0810	501.4000	2.1254
475.0000	0.0823	0.0823	506.0000	2.1387
475.0000	0.0836	0.0836	510.7000	2.1519
475.0000	0.0849	0.0849	515.4000	2.1650
475.0000	0.0862	0.0862	520.2000	2.1780
475.0000	0.0875	0.0875	524.9000	2.1908
475.0000	0.0888	0.0888	529.7000	2.2036
475.0000	0.0901	0.0901	534.5000	2.2162
475.0000	0.0914	0.0914	539.4000	2.2288
475.0000	0.0926	0.0926	544.2000	2.2412
475.0000	0.0939	0.0939	549.1000	2.2536
475.0000	0.0952	0.0952	554.0000	2.2658
475.0000	0.0965	0.0965	559.0000	2.2780
500.0000	-10.0000	0.0532	421.8000	1.8578
500.0000	-5.0000	0.0548	426.7000	1.8761
500.0000	0.0000	0.0563	431.5000	1.8938
500.0000	5.0000	0.0579	436.2000	1.9110
500.0000	10.0000	0.0593	440.9000	1.9277
500.0000	15.0000	0.0608	445.6000	1.9441
500.0000	20.0000	0.0622	450.2000	1.9600
500.0000	25.0000	0.0636	454.9000	1.9757
500.0000	30.0000	0.0650	459.5000	1.9910
500.0000	35.0000	0.0664	464.1000	2.0060
500.0000	40.0000	0.0677	468.7000	2.0209
500.0000	45.0000	0.0690	473.3000	2.0354
500.0000	50.0000	0.0704	477.9000	2.0498
500.0000	55.0000	0.0717	482.5000	2.0640
500.0000	60.0000	0.0730	487.1000	2.0780
500.0000	65.0000	0.0742	491.8000	2.0918
500.0000	70.0000	0.0755	496.4000	2.1054
500.0000	75.0000	0.0768	501.1000	2.1190
500.0000	80.0000	0.0780	505.8000	2.1323
500.0000	85.0000	0.0793	510.5000	2.1456
500.0000	90.0000	0.0805	515.2000	2.1587
500.0000	95.0000	0.0818	519.9000	2.1717
500.0000	100.0000	0.0830	524.7000	2.1845
500.0000	105.0000	0.0842	529.5000	2.1973
500.0000	110.0000	0.0855	534.3000	2.2100
500.0000	115.0000	0.0867	539.2000	2.2225
500.0000	120.0000	0.0879	544.0000	2.2350
500.0000	125.0000	0.0891	548.9000	2.2474
500.0000	130.0000	0.0903	553.9000	2.2596
500.0000	135.0000	0.0915	558.8000	2.2718
500.0000	140.0000	0.0927	563.8000	2.2840
525.0000	-10.0000	0.0502	421.0000	1.8497
525.0000	-5.0000	0.0518	425.9000	1.8683
525.0000	0.0000	0.0533	430.8000	1.8862
525.0000	5.0000	0.0548	435.6000	1.9036
525.0000	10.0000	0.0562	440.3000	1.9205
525.0000	15.0000	0.0576	445.0000	1.9370
525.0000	20.0000	0.0590	449.7000	1.9531
525.0000	25.0000	0.0604	454.4000	1.9688
525.0000	30.0000	0.0617	459.0000	1.9843
525.0000	35.0000	0.0630	463.6000	1.9994
525.0000	40.0000	0.0643	468.3000	2.0143
525.0000	45.0000	0.0656	472.9000	2.0290
525.0000	50.0000	0.0668	477.5000	2.0434
525.0000	55.0000	0.0681	482.1000	2.0576
525.0000	60.0000	0.0693	486.8000	2.0717
525.0000	65.0000	0.0705	491.4000	2.0855
525.0000	70.0000	0.0718	496.1000	2.0992
525.0000	75.0000	0.0730	500.8000	2.1128
525.0000	80.0000	0.0742	505.5000	2.1262
525.0000	85.0000	0.0754	510.2000	2.1394
525.0000	90.0000	0.0766	515.0000	2.1526
525.0000	95.0000	0.0778	519.7000	2.1656
525.0000	100.0000	0.0789	524.5000	2.1785
525.0000	105.0000	0.0801	529.3000	2.1913
525.0000	110.0000	0.0813	534.1000	2.2040
525.0000	115.0000	0.0825	539.0000	2.2166
525.0000	120.0000	0.0836	543.9000	2.2290
525.0000	125.0000	0.0848	548.8000	2.2414
525.0000	130.0000	0.0859	553.7000	2.2537
525.0000	135.0000	0.0871	558.6000	2.2660
525.0000	140.0000	0.0882	563.6000	2.2781
525.0000	145.0000	0.0815	568.3000	2.2791
550.0000	-10.0000	0.0476	420.2000	1.8419
550.0000	-5.0000	0.0491	425.2000	1.8607
550.0000	0.0000	0.0506	430.1000	1.8789
550.0000	5.0000	0.0520	434.9000	1.8965
550.0000	10.0000	0.0534	439.7000	1.9135
550.0000	15.0000	0.0548	444.5000	1.9302
550.0000	20.0000	0.0561	449.2000	1.9464
550.0000	25.0000	0.0574	453.9000	1.9623
550.0000	30.0000	0.0587	458.5000	1.9778
550.0000	35.0000	0.0599	463.2000	1.9930
550.0000	40.0000	0.0612	467.9000	2.0080
550.0000	45.0000	0.0624	472.5000	2.0227
550.0000	50.0000	0.0636	477.2000	2.0372
550.0000	55.0000	0.0648	481.8000	2.0515
550.0000	60.0000	0.0660	486.5000	2.0656
550.0000	65.0000	0.0672	491.1000	2.0795
550.0000	70.0000	0.0684	495.8000	2.0933
550.0000	75.0000	0.0695	500.5000	2.1069
550.0000	80.0000	0.0707	505.2000	2.1203
550.0000	85.0000	0.0718	510.0000	2.1336
550.0000	90.0000	0.0730	514.7000	2.1468
550.0000	95.0000	0.0741	519.5000	2.1598
550.0000	100.0000	0.0752	524.3000	2.1727
550.0000	105.0000	0.0764	529.1000	2.1855
550.0000	110.0000	0.0775	533.9000	2.1983
550.0000	115.0000	0.0786	538.8000	2.2109
550.0000	120.0000	0.0797	543.7000	2.2234
550.0000	125.0000	0.0808	548.6000	2.2358
550.0000	130.0000	0.0819	553.5000	2.2481
550.0000	135.0000	0.0830	558.5000	2.2603
550.0000	140.0000	0.0841	563.5000	2.2725
575.0000	-5.0000	0.0466	424.4000	1.8533
575.0000	0.0000	0.0481	429.4000	1.8717
575.0000	5.0000	0.0495	434.3000	1.8895
575.0000	10.0000	0.0508	439.1000	1.9068
575.0000	15.0000	0.0521	443.9000	1.9236
575.0000	20.0000	0.0534	448.7000	1.9399
575.0000	25.0000	0.0547	453.4000	1.9559
575.0000	30.0000	0.0559	458.1000	1.9715
575.0000	35.0000	0.0571	462.8000	1.9869
575.0000	40.0000	0.0583	467.4000	2.0019
575.0000	45.0000	0.0595	472.1000	2.0167
575.0000	50.0000	0.0607	476.8000	2.0313
575.0000	55.0000	0.0618	481.5000	2.0456
575.0000	60.0000	0.0630	486.1000	2.0598
575.0000	65.0000	0.0641	490.8000	2.0738
575.0000	70.0000	0.0653	495.5000	2.0876
575.0000	75.0000	0.0664	500.2000	2.1012
575.0000	80.0000	0.0675	505.0000	2.1147
575.0000	85.0000	0.0686	509.7000	2.1280
575.0000	90.0000	0.0697	514.5000	2.1412
575.0000	95.0000	0.0708	519.2000	2.1543
575.0000	100.0000	0.0719	524.0000	2.1672
575.0000	105.0000	0.0729	528.9000	2.1800
575.0000	110.0000	0.0740	533.7000	2.1928
575.0000	115.0000	0.0751	538.6000	2.2054
575.0000	120.0000	0.0762	543.5000	2.2179
575.0000	125.0000	0.0772	548.4000	2.2303
575.0000	130.0000	0.0783	553.3000	2.2427
575.0000	135.0000	0.0793	558.3000	2.2549
575.0000	140.0000	0.0804	563.3000	2.2671
600.0000	-5.0000	0.0444	423.6000	1.8461
600.0000	0.0000	0.0458	428.6000	1.8648
600.0000	5.0000	0.0471	433.6000	1.8828
600.0000	10.0000	0.0484	438.5000	1.9002
600.0000	15.0000	0.0497	443.3000	1.9172
600.0000	20.0000	0.0510	448.1000	1.9337
600.0000	25.0000	0.0522	452.9000	1.9498
600.0000	30.0000	0.0534	457.6000	1.9655
600.0000	35.0000	0.0546	462.3000	1.9809
600.0000	40.0000	0.0557	467.0000	1.9961
600.0000	45.0000	0.0569	471.7000	2.0110
600.0000	50.0000	0.0580	476.4000	2.0256
600.0000	55.0000	0.0591	481.1000	2.0400
600.0000	60.0000	0.0602	485.8000	2.0542
600.0000	65.0000	0.0613	490.5000	2.0682
600.0000	70.0000	0.0624	495.2000	2.0820
600.0000	75.0000	0.0635	500.0000	2.0957
600.0000	80.0000	0.0645	504.7000	2.1092
600.0000	85.0000	0.0656	509.4000	2.1226
600.0000	90.0000	0.0667	514.2000	2.1358
600.0000	95.0000	0.0677	519.0000	2.1489
600.0000	100.0000	0.0688	523.8000	2.1619
600.0000	105.0000	0.0698	528.6000	2.1748
600.0000	110.0000	0.0708	533.5000	2.1875
600.0000	115.0000	0.0719	538.4000	2.2001
600.0000	120.0000	0.0729	543.3000	2.2127
600.0000	125.0000	0.0739	548.2000	2.2251
600.0000	130.0000	0.0749	553.1000	2.2375
600.0000	135.0000	0.0760	558.1000	2.2497
600.0000	140.0000	0.0770	563.1000	2.2619
600.0000	145.0000	0.0780	568.1000	2.2740
625.0000	-5.0000	0.0423	422.8000	1.8390
625.0000	0.0000	0.0437	427.9000	1.8580
625.0000	5.0000	0.0450	432.9000	1.8762
625.0000	10.0000	0.0463	437.9000	1.8938
625.0000	15.0000	0.0475	442.8000	1.9109
625.0000	20.0000	0.0487	447.6000	1.9276
625.0000	25.0000	0.0499	452.4000	1.9438
625.0000	30.0000	0.0511	457.2000	1.9597
625.0000	35.0000	0.0522	461.9000	1.9752
625.0000	40.0000	0.0533	466.6000	1.9904
625.0000	45.0000	0.0544	471.3000	2.0054
625.0000	50.0000	0.0555	476.1000	2.0201
625.0000	55.0000	0.0566	480.8000	2.0345
625.0000	60.0000	0.0577	485.5000	2.0488
625.0000	65.0000	0.0587	490.2000	2.0629
625.0000	70.0000	0.0598	494.9000	2.0767
625.0000	75.0000	0.0608	499.7000	2.0904
625.0000	80.0000	0.0618	504.4000	2.1040
625.0000	85.0000	0.0629	509.2000	2.1174
625.0000	90.0000	0.0639	514.0000	2.1307
625.0000	95.0000	0.0649	518.8000	2.1438
625.0000	100.0000	0.0659	523.6000	2.1568
625.0000	105.0000	0.0669	528.4000	2.1697
625.0000	110.0000	0.0679	533.3000	2.1824
625.0000	115.0000	0.0689	538.2000	2.1951
625.0000	120.0000	0.0699	543.1000	2.2076
625.0000	125.0000	0.0709	548.0000	2.2201
625.0000	130.0000	0.0719	553.0000	2.2325
625.0000	135.0000	0.0728	557.9000	2.2447
625.0000	140.0000	0.0738	562.9000	2.2569
625.0000	145.0000	0.0748	568.0000	2.2690
650.0000	-5.0000	0.0404	422.0000	1.8321
650.0000	0.0000	0.0417	427.1000	1.8513
650.0000	5.0000	0.0430	432.2000	1.8698
650.0000	10.0000	0.0442	437.2000	1.8876
650.0000	15.0000	0.0454	442.2000	1.9049
650.0000	20.0000	0.0466	447.0000	1.9217
650.0000	25.0000	0.0478	451.9000	1.9380
650.0000	30.0000	0.0489	456.7000	1.9540
650.0000	35.0000	0.0500	461.5000	1.9696
650.0000	40.0000	0.0511	466.2000	1.9849
650.0000	45.0000	0.0522	471.0000	2.0000
650.0000	50.0000	0.0532	475.7000	2.0147
650.0000	55.0000	0.0543	480.4000	2.0293
650.0000	60.0000	0.0553	485.2000	2.0436
650.0000	65.0000	0.0563	489.9000	2.0577
650.0000	70.0000	0.0574	494.6000	2.0716
650.0000	75.0000	0.0584	499.4000	2.0854
650.0000	80.0000	0.0594	504.2000	2.0989
650.0000	85.0000	0.0603	508.9000	2.1124
650.0000	90.0000	0.0613	513.7000	2.1257
650.0000	95.0000	0.0623	518.5000	2.1388
650.0000	100.0000	0.0633	523.4000	2.1518
650.0000	105.0000	0.0642	528.2000	2.1647
650.0000	110.0000	0.0652	533.1000	2.1775
650.0000	115.0000	0.0662	538.0000	2.1902
650.0000	120.0000	0.0671	542.9000	2.2028
650.0000	125.0000	0.0681	547.8000	2.2153
650.0000	130.0000	0.0690	552.8000	2.2277
650.0000	135.0000	0.0700	557.8000	2.2399
650.0000	140.0000	0.0709	562.8000	2.2521
650.0000	145.0000	0.0718	567.8000	2.2642
675.0000	-5.0000	0.0386	421.1000	1.8253
675.0000	0.0000	0.0399	426.4000	1.8448
675.0000	5.0000	0.0411	431.5000	1.8635
675.0000	10.0000	0.0424	436.6000	1.8815
675.0000	15.0000	0.0435	441.6000	1.8990
675.0000	20.0000	0.0447	446.5000	1.9159
675.0000	25.0000	0.0458	451.4000	1.9324
675.0000	30.0000	0.0469	456.2000	1.9485
675.0000	35.0000	0.0480	461.0000	1.9642
675.0000	40.0000	0.0491	465.8000	1.9796
675.0000	45.0000	0.0501	470.6000	1.9947
675.0000	50.0000	0.0511	475.3000	2.0095
675.0000	55.0000	0.0521	480.1000	2.0241
675.0000	60.0000	0.0531	484.8000	2.0385
675.0000	65.0000	0.0541	489.6000	2.0527
675.0000	70.0000	0.0551	494.3000	2.0666
675.0000	75.0000	0.0561	499.1000	2.0804
675.0000	80.0000	0.0570	503.9000	2.0941
675.0000	85.0000	0.0580	508.7000	2.1075
675.0000	90.0000	0.0590	513.5000	2.1208
675.0000	95.0000	0.0599	518.3000	2.1340
675.0000	100.0000	0.0608	523.1000	2.1471
675.0000	105.0000	0.0618	528.0000	2.1600
675.0000	110.0000	0.0627	532.9000	2.1728
675.0000	115.0000	0.0636	537.8000	2.1855
675.0000	120.0000	0.0646	542.7000	2.1981
675.0000	125.0000	0.0655	547.6000	2.2106
675.0000	130.0000	0.0664	552.6000	2.2230
675.0000	135.0000	0.0673	557.6000	2.2353
675.0000	140.0000	0.0682	562.6000	2.2475
675.0000	145.0000	0.0691	567.6000	2.2596
700.0000	0.0000	0.0382	425.6000	1.8340
700.0000	5.0000	0.0394	430.8000	1.8574
700.0000	10.0000	0.0406	436.0000	1.8756
700.0000	15.0000	0.0418	441.0000	1.8932
700.0000	20.0000	0.0429	446.0000	1.9103
700.0000	25.0000	0.0440	450.9000	1.9269
700.0000	30.0000	0.0451	455.7000	1.9431
700.0000	35.0000	0.0461	460.6000	1.9589
700.0000	40.0000	0.0471	465.4000	1.9744
700.0000	45.0000	0.0482	470.2000	1.9896
700.0000	50.0000	0.0492	475.0000	2.0045
700.0000	55.0000	0.0501	479.7000	2.0192
700.0000	60.0000	0.0511	484.5000	2.0336
700.0000	65.0000	0.0521	489.3000	2.0478
700.0000	70.0000	0.0530	494.0000	2.0618
700.0000	75.0000	0.0540	498.8000	2.0757
700.0000	80.0000	0.0549	503.6000	2.0893
700.0000	85.0000	0.0558	508.4000	2.1028
700.0000	90.0000	0.0568	513.2000	2.1162
700.0000	95.0000	0.0577	518.1000	2.1294
700.0000	100.0000	0.0586	522.9000	2.1425
700.0000	105.0000	0.0595	527.8000	2.1554
700.0000	110.0000	0.0604	532.7000	2.1683
700.0000	115.0000	0.0613	537.6000	2.1810
700.0000	120.0000	0.0622	542.5000	2.1936
700.0000	125.0000	0.0631	547.4000	2.2061
700.0000	130.0000	0.0639	552.4000	2.2185
700.0000	135.0000	0.0648	557.4000	2.2308
700.0000	140.0000	0.0657	562.4000	2.2431
700.0000	145.0000	0.0666	567.5000	2.2552
700.0000	150.0000	0.0675	572.5000	2.2672
725.0000	0.0000	0.0366	424.8000	1.8322
725.0000	5.0000	0.0378	430.1000	1.8514
725.0000	10.0000	0.0390	435.3000	1.8698
725.0000	15.0000	0.0401	440.4000	1.8876
725.0000	20.0000	0.0412	445.4000	1.9048
725.0000	25.0000	0.0423	450.3000	1.9216
725.0000	30.0000	0.0433	455.3000	1.9379
725.0000	35.0000	0.0444	460.1000	1.9538
725.0000	40.0000	0.0454	465.0000	1.9694
725.0000	45.0000	0.0464	469.8000	1.9847
725.0000	50.0000	0.0473	474.6000	1.9996
725.0000	55.0000	0.0483	479.4000	2.0144
725.0000	60.0000	0.0492	484.2000	2.0288
725.0000	65.0000	0.0502	489.0000	2.0431
725.0000	70.0000	0.0511	493.7000	2.0572
