Pressure Vapor	Temperature	Volume Vapor	Enthalpy Vapor	Entropy Vapor
350.0000	70.0000	0.0913	476.1000	2.0183
350.0000	75.0000	0.0928	480.7000	2.0316
350.0000	80.0000	0.0942	485.3000	2.0448
350.0000	85.0000	0.0957	489.9000	2.0579
350.0000	90.0000	0.0972	494.6000	2.0709
350.0000	95.0000	0.0986	499.4000	2.0838
350.0000	100.0000	0.1001	504.1000	2.0967
350.0000	105.0000	0.1016	508.9000	2.1095
350.0000	110.0000	0.1030	513.8000	2.1222
350.0000	115.0000	0.1045	518.7000	2.1349
350.0000	120.0000	0.1059	523.6000	2.1474
350.0000	125.0000	0.1074	528.5000	2.1599
350.0000	130.0000	0.1088	533.5000	2.1724
350.0000	135.0000	0.1103	538.5000	2.1847
350.0000	140.0000	0.1117	543.6000	2.1970
350.0000	145.0000	0.1132	548.6000	2.2092
360.0000	-5.0000	0.0663	411.4000	1.8036
360.0000	0.0000	0.0678	415.4000	1.8186
360.0000	5.0000	0.0694	419.5000	1.8334
360.0000	10.0000	0.0709	423.7000	1.8482
360.0000	15.0000	0.0724	427.8000	1.8627
360.0000	20.0000	0.0739	432.0000	1.8772
360.0000	25.0000	0.0754	436.3000	1.8915
360.0000	30.0000	0.0769	440.5000	1.9057
360.0000	35.0000	0.0784	444.8000	1.9198
360.0000	40.0000	0.0799	449.2000	1.9337
360.0000	45.0000	0.0814	453.5000	1.9476
360.0000	50.0000	0.0828	458.0000	1.9613
360.0000	55.0000	0.0843	462.4000	1.9750
360.0000	60.0000	0.0857	466.9000	1.9885
360.0000	65.0000	0.0872	471.4000	2.0020
360.0000	70.0000	0.0886	476.0000	2.0154
360.0000	75.0000	0.0901	480.5000	2.0287
360.0000	80.0000	0.0915	485.2000	2.0418
360.0000	85.0000	0.0930	489.8000	2.0550
360.0000	90.0000	0.0944	494.5000	2.0680
360.0000	95.0000	0.0958	499.3000	2.0809
360.0000	100.0000	0.0973	504.0000	2.0938
360.0000	105.0000	0.0987	508.9000	2.1066
360.0000	110.0000	0.1001	513.7000	2.1193
360.0000	115.0000	0.1015	518.6000	2.1320
360.0000	120.0000	0.1029	523.5000	2.1446
360.0000	125.0000	0.1043	528.4000	2.1571
360.0000	130.0000	0.1058	533.4000	2.1695
360.0000	135.0000	0.1072	538.4000	2.1819
360.0000	140.0000	0.1086	543.5000	2.1942
360.0000	145.0000	0.1100	548.6000	2.2064
370.0000	-5.0000	0.0643	411.2000	1.8005
370.0000	0.0000	0.0658	415.3000	1.8155
370.0000	5.0000	0.0673	419.4000	1.8304
370.0000	10.0000	0.0688	423.5000	1.8452
370.0000	15.0000	0.0703	427.7000	1.8597
370.0000	20.0000	0.0718	431.9000	1.8742
370.0000	25.0000	0.0733	436.1000	1.8885
370.0000	30.0000	0.0747	440.4000	1.9027
370.0000	35.0000	0.0762	444.7000	1.9168
370.0000	40.0000	0.0776	449.0000	1.9308
370.0000	45.0000	0.0790	453.4000	1.9447
370.0000	50.0000	0.0805	457.8000	1.9584
370.0000	55.0000	0.0819	462.3000	1.9721
370.0000	60.0000	0.0833	466.8000	1.9857
370.0000	65.0000	0.0847	471.3000	1.9991
370.0000	70.0000	0.0862	475.9000	2.0125
370.0000	75.0000	0.0876	480.4000	2.0258
370.0000	80.0000	0.0890	485.1000	2.0390
370.0000	85.0000	0.0904	489.7000	2.0521
370.0000	90.0000	0.0918	494.4000	2.0652
370.0000	95.0000	0.0932	499.2000	2.0781
370.0000	100.0000	0.0946	504.0000	2.0910
370.0000	105.0000	0.0959	508.8000	2.1038
370.0000	110.0000	0.0973	513.6000	2.1165
370.0000	115.0000	0.0987	518.5000	2.1292
370.0000	120.0000	0.1001	523.4000	2.1418
370.0000	125.0000	0.1015	528.4000	2.1543
370.0000	130.0000	0.1028	533.3000	2.1667
370.0000	135.0000	0.1042	538.4000	2.1791
370.0000	140.0000	0.1056	543.4000	2.1914
370.0000	145.0000	0.1069	548.5000	2.2036
380.0000	0.0000	0.0640	415.1000	1.8126
380.0000	5.0000	0.0654	419.2000	1.8275
380.0000	10.0000	0.0669	423.4000	1.8422
380.0000	15.0000	0.0683	427.5000	1.8568
380.0000	20.0000	0.0698	431.7000	1.8713
380.0000	25.0000	0.0712	436.0000	1.8856
380.0000	30.0000	0.0726	440.3000	1.8999
380.0000	35.0000	0.0740	444.6000	1.9140
380.0000	40.0000	0.0755	448.9000	1.9280
380.0000	45.0000	0.0769	453.3000	1.9418
380.0000	50.0000	0.0783	457.7000	1.9556
380.0000	55.0000	0.0797	462.2000	1.9693
380.0000	60.0000	0.0810	466.7000	1.9829
380.0000	65.0000	0.0824	471.2000	1.9963
380.0000	70.0000	0.0838	475.7000	2.0097
380.0000	75.0000	0.0852	480.3000	2.0230
380.0000	80.0000	0.0865	485.0000	2.0362
380.0000	85.0000	0.0879	489.6000	2.0494
380.0000	90.0000	0.0893	494.3000	2.0624
380.0000	95.0000	0.0906	499.1000	2.0754
380.0000	100.0000	0.0920	503.9000	2.0883
380.0000	105.0000	0.0933	508.7000	2.1011
380.0000	110.0000	0.0947	513.5000	2.1138
380.0000	115.0000	0.0960	518.4000	2.1265
380.0000	120.0000	0.0974	523.3000	2.1390
380.0000	125.0000	0.0987	528.3000	2.1516
380.0000	130.0000	0.1001	533.3000	2.1640
380.0000	135.0000	0.1014	538.3000	2.1764
380.0000	140.0000	0.1027	543.3000	2.1887
380.0000	145.0000	0.1041	548.4000	2.2009
380.0000	150.0000	0.1054	553.5000	2.2131
390.0000	0.0000	0.0622	415.0000	1.8096
390.0000	5.0000	0.0636	419.1000	1.8246
390.0000	10.0000	0.0650	423.2000	1.8393
390.0000	15.0000	0.0665	427.4000	1.8540
390.0000	20.0000	0.0679	431.6000	1.8685
390.0000	25.0000	0.0693	435.8000	1.8828
390.0000	30.0000	0.0707	440.1000	1.8971
390.0000	35.0000	0.0720	444.4000	1.9112
390.0000	40.0000	0.0734	448.8000	1.9252
390.0000	45.0000	0.0748	453.2000	1.9391
390.0000	50.0000	0.0762	457.6000	1.9528
390.0000	55.0000	0.0775	462.1000	1.9665
390.0000	60.0000	0.0789	466.5000	1.9801
390.0000	65.0000	0.0802	471.1000	1.9936
390.0000	70.0000	0.0816	475.6000	2.0070
390.0000	75.0000	0.0829	480.2000	2.0203
390.0000	80.0000	0.0842	484.9000	2.0335
390.0000	85.0000	0.0856	489.5000	2.0467
390.0000	90.0000	0.0869	494.3000	2.0597
390.0000	95.0000	0.0882	499.0000	2.0727
390.0000	100.0000	0.0896	503.8000	2.0856
390.0000	105.0000	0.0909	508.6000	2.0984
390.0000	110.0000	0.0922	513.4000	2.1111
390.0000	115.0000	0.0935	518.3000	2.1238
390.0000	120.0000	0.0948	523.2000	2.1364
390.0000	125.0000	0.0961	528.2000	2.1489
390.0000	130.0000	0.0974	533.2000	2.1614
390.0000	135.0000	0.0988	538.2000	2.1737
390.0000	140.0000	0.1001	543.3000	2.1860
390.0000	145.0000	0.1014	548.3000	2.1983
390.0000	150.0000	0.1027	553.5000	2.2105
400.0000	0.0000	0.0605	414.8000	1.8068
400.0000	5.0000	0.0619	418.9000	1.8217
400.0000	10.0000	0.0633	423.1000	1.8365
400.0000	15.0000	0.0647	427.2000	1.8512
400.0000	20.0000	0.0660	431.5000	1.8657
400.0000	25.0000	0.0674	435.7000	1.8801
400.0000	30.0000	0.0688	440.0000	1.8943
400.0000	35.0000	0.0701	444.3000	1.9084
400.0000	40.0000	0.0715	448.7000	1.9225
400.0000	45.0000	0.0728	453.1000	1.9364
400.0000	50.0000	0.0742	457.5000	1.9502
400.0000	55.0000	0.0755	461.9000	1.9638
400.0000	60.0000	0.0768	466.4000	1.9774
400.0000	65.0000	0.0781	471.0000	1.9909
400.0000	70.0000	0.0794	475.5000	2.0044
400.0000	75.0000	0.0808	480.1000	2.0177
400.0000	80.0000	0.0821	484.8000	2.0309
400.0000	85.0000	0.0834	489.4000	2.0440
400.0000	90.0000	0.0847	494.2000	2.0571
400.0000	95.0000	0.0860	498.9000	2.0701
400.0000	100.0000	0.0873	503.7000	2.0830
400.0000	105.0000	0.0885	508.5000	2.0958
400.0000	110.0000	0.0898	513.3000	2.1085
400.0000	115.0000	0.0911	518.2000	2.1212
400.0000	120.0000	0.0924	523.2000	2.1338
400.0000	125.0000	0.0937	528.1000	2.1463
400.0000	130.0000	0.0950	533.1000	2.1588
400.0000	135.0000	0.0962	538.1000	2.1712
400.0000	140.0000	0.0975	543.2000	2.1835
400.0000	145.0000	0.0988	548.3000	2.1957
400.0000	150.0000	0.1000	553.4000	2.2079
430.0000	0.0000	0.0566	414.4000	1.7999
430.0000	5.0000	0.0579	418.5000	1.8149
430.0000	10.0000	0.0592	422.7000	1.8297
430.0000	15.0000	0.0606	426.9000	1.8444
430.0000	20.0000	0.0619	431.1000	1.8590
430.0000	25.0000	0.0632	435.4000	1.8734
430.0000	30.0000	0.0645	439.7000	1.8877
430.0000	35.0000	0.0657	444.0000	1.9019
430.0000	40.0000	0.0670	448.3000	1.9159
430.0000	45.0000	0.0683	452.7000	1.9298
430.0000	50.0000	0.0696	457.2000	1.9437
430.0000	55.0000	0.0708	461.6000	1.9574
430.0000	60.0000	0.0721	466.1000	1.9710
430.0000	65.0000	0.0733	470.7000	1.9845
430.0000	70.0000	0.0746	475.3000	1.9980
430.0000	75.0000	0.0758	479.9000	2.0113
430.0000	80.0000	0.0770	484.5000	2.0245
430.0000	85.0000	0.0783	489.2000	2.0377
430.0000	90.0000	0.0795	493.9000	2.0508
430.0000	95.0000	0.0807	498.7000	2.0638
430.0000	100.0000	0.0820	503.5000	2.0767
430.0000	105.0000	0.0832	508.3000	2.0895
430.0000	110.0000	0.0844	513.1000	2.1023
430.0000	115.0000	0.0856	518.0000	2.1150
430.0000	120.0000	0.0868	522.9000	2.1276
430.0000	125.0000	0.0880	527.9000	2.1401
430.0000	130.0000	0.0892	532.9000	2.1526
430.0000	135.0000	0.0904	537.9000	2.1650
430.0000	140.0000	0.0916	543.0000	2.1773
430.0000	145.0000	0.0928	548.1000	2.1896
430.0000	150.0000	0.0940	553.2000	2.2018
450.0000	0.0000	0.0531	413.9000	1.7933
450.0000	5.0000	0.0544	418.1000	1.8084
450.0000	10.0000	0.0557	422.3000	1.8233
450.0000	15.0000	0.0569	426.5000	1.8380
450.0000	20.0000	0.0582	430.7000	1.8526
450.0000	25.0000	0.0594	435.0000	1.8671
450.0000	30.0000	0.0606	439.3000	1.8814
450.0000	35.0000	0.0619	443.7000	1.8956
450.0000	40.0000	0.0631	448.0000	1.9097
450.0000	45.0000	0.0643	452.4000	1.9237
450.0000	50.0000	0.0655	456.9000	1.9375
450.0000	55.0000	0.0667	461.4000	1.9513
450.0000	60.0000	0.0679	465.9000	1.9649
450.0000	65.0000	0.0691	470.4000	1.9785
450.0000	70.0000	0.0702	475.0000	1.9919
450.0000	75.0000	0.0714	479.6000	2.0053
450.0000	80.0000	0.0726	484.3000	2.0185
450.0000	85.0000	0.0738	488.9000	2.0317
450.0000	90.0000	0.0749	493.7000	2.0448
450.0000	95.0000	0.0761	498.4000	2.0578
450.0000	100.0000	0.0773	503.2000	2.0707
450.0000	105.0000	0.0784	508.0000	2.0836
450.0000	110.0000	0.0796	512.9000	2.0964
450.0000	115.0000	0.0807	517.8000	2.1091
450.0000	120.0000	0.0819	522.7000	2.1217
450.0000	125.0000	0.0830	527.7000	2.1342
450.0000	130.0000	0.0842	532.7000	2.1467
450.0000	135.0000	0.0853	537.7000	2.1591
450.0000	140.0000	0.0864	542.8000	2.1715
450.0000	145.0000	0.0876	547.9000	2.1837
450.0000	150.0000	0.0887	553.0000	2.1959
480.0000	0.0000	0.0000	0.0000	0.0000
480.0000	5.0000	0.0512	417.7000	1.8022
480.0000	10.0000	0.0524	421.9000	1.8171
480.0000	15.0000	0.0536	426.1000	1.8319
480.0000	20.0000	0.0548	430.4000	1.8466
480.0000	25.0000	0.0560	434.6000	1.8611
480.0000	30.0000	0.0572	439.0000	1.8754
480.0000	35.0000	0.0584	443.3000	1.8897
480.0000	40.0000	0.0595	447.7000	1.9038
480.0000	45.0000	0.0607	452.1000	1.9178
480.0000	50.0000	0.0618	456.6000	1.9317
480.0000	55.0000	0.0630	461.1000	1.9454
480.0000	60.0000	0.0641	465.6000	1.9591
480.0000	65.0000	0.0652	470.1000	1.9727
480.0000	70.0000	0.0664	474.7000	1.9861
480.0000	75.0000	0.0675	479.3000	1.9995
480.0000	80.0000	0.0686	484.0000	2.0128
480.0000	85.0000	0.0697	488.7000	2.0260
480.0000	90.0000	0.0708	493.4000	2.0391
480.0000	95.0000	0.0719	498.2000	2.0521
480.0000	100.0000	0.0730	503.0000	2.0651
480.0000	105.0000	0.0741	507.8000	2.0780
480.0000	110.0000	0.0752	512.7000	2.0907
480.0000	115.0000	0.0763	517.6000	2.1035
480.0000	120.0000	0.0774	522.5000	2.1161
480.0000	125.0000	0.0785	527.5000	2.1287
480.0000	130.0000	0.0796	532.5000	2.1411
480.0000	135.0000	0.0807	537.5000	2.1536
480.0000	140.0000	0.0818	542.6000	2.1659
480.0000	145.0000	0.0828	547.7000	2.1782
480.0000	150.0000	0.0839	552.9000	2.1904
480.0000	155.0000	0.0850	558.0000	2.2026
500.0000	5.0000	0.0484	417.3000	1.7962
500.0000	10.0000	0.0495	421.5000	1.8112
500.0000	15.0000	0.0507	425.7000	1.8260
500.0000	20.0000	0.0518	430.0000	1.8407
500.0000	25.0000	0.0530	434.3000	1.8553
500.0000	30.0000	0.0541	438.6000	1.8697
500.0000	35.0000	0.0552	443.0000	1.8840
500.0000	40.0000	0.0563	447.4000	1.8981
500.0000	45.0000	0.0574	451.8000	1.9121
500.0000	50.0000	0.0585	456.3000	1.9261
500.0000	55.0000	0.0596	460.8000	1.9399
500.0000	60.0000	0.0607	465.3000	1.9536
500.0000	65.0000	0.0618	469.9000	1.9672
500.0000	70.0000	0.0629	474.5000	1.9806
500.0000	75.0000	0.0639	479.1000	1.9941
500.0000	80.0000	0.0650	483.8000	2.0074
500.0000	85.0000	0.0661	488.5000	2.0206
500.0000	90.0000	0.0671	493.2000	2.0337
500.0000	95.0000	0.0682	498.0000	2.0468
500.0000	100.0000	0.0693	502.8000	2.0597
500.0000	105.0000	0.0703	507.6000	2.0726
500.0000	110.0000	0.0713	512.5000	2.0854
500.0000	115.0000	0.0724	517.4000	2.0981
500.0000	120.0000	0.0734	522.3000	2.1108
500.0000	125.0000	0.0745	527.3000	2.1233
500.0000	130.0000	0.0755	532.3000	2.1358
500.0000	135.0000	0.0765	537.3000	2.1483
500.0000	140.0000	0.0776	542.4000	2.1606
500.0000	145.0000	0.0786	547.5000	2.1729
500.0000	150.0000	0.0796	552.7000	2.1851
500.0000	155.0000	0.0807	557.8000	2.1973
530.0000	5.0000	0.0458	416.8000	1.7905
530.0000	10.0000	0.0469	421.1000	1.8055
530.0000	15.0000	0.0480	425.3000	1.8204
530.0000	20.0000	0.0491	429.6000	1.8352
530.0000	25.0000	0.0502	433.9000	1.8497
530.0000	30.0000	0.0513	438.3000	1.8642
530.0000	35.0000	0.0524	442.6000	1.8785
530.0000	40.0000	0.0534	447.0000	1.8927
530.0000	45.0000	0.0545	451.5000	1.9067
530.0000	50.0000	0.0556	456.0000	1.9207
530.0000	55.0000	0.0566	460.5000	1.9345
530.0000	60.0000	0.0577	465.0000	1.9483
530.0000	65.0000	0.0587	469.6000	1.9619
530.0000	70.0000	0.0597	474.2000	1.9754
530.0000	75.0000	0.0607	478.8000	1.9888
530.0000	80.0000	0.0618	483.5000	2.0021
530.0000	85.0000	0.0628	488.2000	2.0154
530.0000	90.0000	0.0638	492.9000	2.0285
530.0000	95.0000	0.0648	497.7000	2.0416
530.0000	100.0000	0.0658	502.5000	2.0546
530.0000	105.0000	0.0668	507.4000	2.0675
530.0000	110.0000	0.0678	512.3000	2.0803
530.0000	115.0000	0.0688	517.2000	2.0930
530.0000	120.0000	0.0698	522.1000	2.1057
530.0000	125.0000	0.0708	527.1000	2.1183
530.0000	130.0000	0.0718	532.1000	2.1308
530.0000	135.0000	0.0728	537.2000	2.1432
530.0000	140.0000	0.0738	542.2000	2.1556
530.0000	145.0000	0.0748	547.3000	2.1679
530.0000	150.0000	0.0757	552.5000	2.1801
530.0000	155.0000	0.0767	557.7000	2.1923
550.0000	10.0000	0.0445	420.7000	1.8000
550.0000	15.0000	0.0456	424.9000	1.8150
550.0000	20.0000	0.0467	429.2000	1.8298
550.0000	25.0000	0.0477	433.6000	1.8444
550.0000	30.0000	0.0488	437.9000	1.8589
550.0000	35.0000	0.0498	442.3000	1.8733
550.0000	40.0000	0.0508	446.7000	1.8875
550.0000	45.0000	0.0518	451.2000	1.9016
550.0000	50.0000	0.0529	455.7000	1.9155
550.0000	55.0000	0.0539	460.2000	1.9294
550.0000	60.0000	0.0549	464.7000	1.9432
550.0000	65.0000	0.0559	469.3000	1.9568
550.0000	70.0000	0.0568	473.9000	1.9704
550.0000	75.0000	0.0578	478.6000	1.9838
550.0000	80.0000	0.0588	483.2000	1.9971
550.0000	85.0000	0.0598	487.9000	2.0104
550.0000	90.0000	0.0608	492.7000	2.0236
550.0000	95.0000	0.0617	497.5000	2.0366
550.0000	100.0000	0.0627	502.3000	2.0496
550.0000	105.0000	0.0637	507.1000	2.0626
550.0000	110.0000	0.0646	512.0000	2.0754
550.0000	115.0000	0.0656	516.9000	2.0881
550.0000	120.0000	0.0665	521.9000	2.1008
550.0000	125.0000	0.0675	526.9000	2.1134
550.0000	130.0000	0.0684	531.9000	2.1259
550.0000	135.0000	0.0694	537.0000	2.1384
550.0000	140.0000	0.0703	542.0000	2.1508
550.0000	145.0000	0.0713	547.2000	2.1631
550.0000	150.0000	0.0722	552.3000	2.1753
550.0000	155.0000	0.0731	557.5000	2.1875
550.0000	160.0000	0.0741	562.7000	2.1996
580.0000	10.0000	0.0424	420.3000	1.7947
580.0000	15.0000	0.0434	424.5000	1.8098
580.0000	20.0000	0.0444	428.9000	1.8246
580.0000	25.0000	0.0454	433.2000	1.8393
580.0000	30.0000	0.0464	437.6000	1.8538
580.0000	35.0000	0.0474	442.0000	1.8682
580.0000	40.0000	0.0484	446.4000	1.8825
580.0000	45.0000	0.0494	450.8000	1.8966
580.0000	50.0000	0.0504	455.3000	1.9106
580.0000	55.0000	0.0514	459.9000	1.9245
580.0000	60.0000	0.0523	464.4000	1.9383
580.0000	65.0000	0.0533	469.0000	1.9519
580.0000	70.0000	0.0542	473.6000	1.9655
580.0000	75.0000	0.0552	478.3000	1.9790
580.0000	80.0000	0.0561	483.0000	1.9923
580.0000	85.0000	0.0571	487.7000	2.0056
580.0000	90.0000	0.0580	492.5000	2.0188
580.0000	95.0000	0.0589	497.2000	2.0319
580.0000	100.0000	0.0599	502.1000	2.0449
580.0000	105.0000	0.0608	506.9000	2.0578
580.0000	110.0000	0.0617	511.8000	2.0707
580.0000	115.0000	0.0626	516.7000	2.0835
580.0000	120.0000	0.0635	521.7000	2.0961
580.0000	125.0000	0.0645	526.7000	2.1088
580.0000	130.0000	0.0654	531.7000	2.1213
580.0000	135.0000	0.0663	536.8000	2.1338
580.0000	140.0000	0.0672	541.9000	2.1462
580.0000	145.0000	0.0681	547.0000	2.1585
580.0000	150.0000	0.0690	552.1000	2.1707
580.0000	155.0000	0.0699	557.3000	2.1829
580.0000	160.0000	0.0708	562.5000	2.1950
600.0000	10.0000	0.0404	419.8000	1.7896
600.0000	15.0000	0.0414	424.1000	1.8047
600.0000	20.0000	0.0424	428.5000	1.8196
600.0000	25.0000	0.0433	432.8000	1.8343
600.0000	30.0000	0.0443	437.2000	1.8489
600.0000	35.0000	0.0453	441.6000	1.8633
600.0000	40.0000	0.0462	446.1000	1.8776
600.0000	45.0000	0.0472	450.5000	1.8918
600.0000	50.0000	0.0481	455.0000	1.9058
600.0000	55.0000	0.0491	459.6000	1.9197
600.0000	60.0000	0.0500	464.1000	1.9335
600.0000	65.0000	0.0509	468.7000	1.9472
600.0000	70.0000	0.0518	473.4000	1.9608
600.0000	75.0000	0.0527	478.0000	1.9743
600.0000	80.0000	0.0536	482.7000	1.9877
600.0000	85.0000	0.0546	487.4000	2.0010
600.0000	90.0000	0.0555	492.2000	2.0142
600.0000	95.0000	0.0564	497.0000	2.0273
600.0000	100.0000	0.0572	501.8000	2.0404
600.0000	105.0000	0.0581	506.7000	2.0533
600.0000	110.0000	0.0590	511.6000	2.0662
600.0000	115.0000	0.0599	516.5000	2.0790
600.0000	120.0000	0.0608	521.5000	2.0917
600.0000	125.0000	0.0617	526.5000	2.1043
600.0000	130.0000	0.0625	531.5000	2.1168
600.0000	135.0000	0.0634	536.6000	2.1293
600.0000	140.0000	0.0643	541.7000	2.1417
600.0000	145.0000	0.0652	546.8000	2.1541
600.0000	150.0000	0.0660	551.9000	2.1663
600.0000	155.0000	0.0669	557.1000	2.1785
600.0000	160.0000	0.0678	562.4000	2.1906
630.0000	10.0000	0.0385	419.4000	1.7846
630.0000	15.0000	0.0395	423.7000	1.7998
630.0000	20.0000	0.0405	428.1000	1.8147
630.0000	25.0000	0.0414	432.4000	1.8295
630.0000	30.0000	0.0423	436.8000	1.8441
630.0000	35.0000	0.0433	441.3000	1.8586
630.0000	40.0000	0.0442	445.7000	1.8729
630.0000	45.0000	0.0451	450.2000	1.8871
630.0000	50.0000	0.0460	454.7000	1.9012
630.0000	55.0000	0.0469	459.3000	1.9152
630.0000	60.0000	0.0478	463.8000	1.9290
630.0000	65.0000	0.0487	468.4000	1.9427
630.0000	70.0000	0.0496	473.1000	1.9563
630.0000	75.0000	0.0505	477.7000	1.9699
630.0000	80.0000	0.0514	482.5000	1.9833
630.0000	85.0000	0.0522	487.2000	1.9966
630.0000	90.0000	0.0531	492.0000	2.0098
630.0000	95.0000	0.0540	496.8000	2.0229
630.0000	100.0000	0.0548	501.6000	2.0360
630.0000	105.0000	0.0557	506.5000	2.0489
630.0000	110.0000	0.0566	511.4000	2.0618
630.0000	115.0000	0.0574	516.3000	2.0746
630.0000	120.0000	0.0583	521.3000	2.0873
630.0000	125.0000	0.0591	526.3000	2.1000
630.0000	130.0000	0.0600	531.3000	2.1125
630.0000	135.0000	0.0608	536.4000	2.1250
630.0000	140.0000	0.0616	541.5000	2.1374
630.0000	145.0000	0.0625	546.6000	2.1498
630.0000	150.0000	0.0633	551.8000	2.1621
630.0000	155.0000	0.0641	557.0000	2.1743
630.0000	160.0000	0.0650	562.2000	2.1864
650.0000	15.0000	0.0378	423.3000	1.7950
650.0000	20.0000	0.0387	427.7000	1.8100
650.0000	25.0000	0.0396	432.1000	1.8248
650.0000	30.0000	0.0405	436.5000	1.8395
650.0000	35.0000	0.0414	440.9000	1.8540
650.0000	40.0000	0.0423	445.4000	1.8684
650.0000	45.0000	0.0432	449.9000	1.8826
650.0000	50.0000	0.0441	454.4000	1.8967
650.0000	55.0000	0.0450	459.0000	1.9107
650.0000	60.0000	0.0458	463.5000	1.9246
650.0000	65.0000	0.0467	468.2000	1.9383
650.0000	70.0000	0.0476	472.8000	1.9520
650.0000	75.0000	0.0484	477.5000	1.9655
650.0000	80.0000	0.0493	482.2000	1.9790
650.0000	85.0000	0.0501	486.9000	1.9923
650.0000	90.0000	0.0510	491.7000	2.0055
650.0000	95.0000	0.0518	496.5000	2.0187
650.0000	100.0000	0.0526	501.4000	2.0318
650.0000	105.0000	0.0535	506.2000	2.0447
650.0000	110.0000	0.0543	511.1000	2.0576
650.0000	115.0000	0.0551	516.1000	2.0704
650.0000	120.0000	0.0559	521.1000	2.0832
650.0000	125.0000	0.0567	526.1000	2.0958
650.0000	130.0000	0.0576	531.1000	2.1084
650.0000	135.0000	0.0584	536.2000	2.1209
650.0000	140.0000	0.0592	541.3000	2.1333
650.0000	145.0000	0.0600	546.4000	2.1457
650.0000	150.0000	0.0608	551.6000	2.1580
650.0000	155.0000	0.0616	556.8000	2.1702
650.0000	160.0000	0.0624	562.0000	2.1823
650.0000	165.0000	0.0632	567.3000	2.1944
680.0000	15.0000	0.0362	422.9000	1.7904
680.0000	20.0000	0.0371	427.3000	1.8054
680.0000	25.0000	0.0380	431.7000	1.8203
680.0000	30.0000	0.0389	436.1000	1.8350
680.0000	35.0000	0.0397	440.6000	1.8496
680.0000	40.0000	0.0406	445.0000	1.8640
680.0000	45.0000	0.0415	449.5000	1.8783
680.0000	50.0000	0.0423	454.1000	1.8924
680.0000	55.0000	0.0432	458.6000	1.9064
680.0000	60.0000	0.0440	463.2000	1.9203
680.0000	65.0000	0.0448	467.9000	1.9341
680.0000	70.0000	0.0457	472.5000	1.9478
680.0000	75.0000	0.0465	477.2000	1.9613
680.0000	80.0000	0.0473	481.9000	1.9748
680.0000	85.0000	0.0481	486.7000	1.9882
680.0000	90.0000	0.0490	491.5000	2.0014
680.0000	95.0000	0.0498	496.3000	2.0146
680.0000	100.0000	0.0506	501.1000	2.0277
680.0000	105.0000	0.0514	506.0000	2.0407
680.0000	110.0000	0.0522	510.9000	2.0536
680.0000	115.0000	0.0530	515.9000	2.0664
680.0000	120.0000	0.0538	520.8000	2.0791
680.0000	125.0000	0.0546	525.9000	2.0918
680.0000	130.0000	0.0553	530.9000	2.1044
680.0000	135.0000	0.0561	536.0000	2.1169
680.0000	140.0000	0.0569	541.1000	2.1294
680.0000	145.0000	0.0577	546.2000	2.1417
680.0000	150.0000	0.0585	551.4000	2.1540
680.0000	155.0000	0.0592	556.6000	2.1662
680.0000	160.0000	0.0600	561.8000	2.1784
680.0000	165.0000	0.0608	567.1000	2.1905
700.0000	15.0000	0.0347	422.5000	1.7858
700.0000	20.0000	0.0356	426.9000	1.8010
700.0000	25.0000	0.0364	431.3000	1.8159
700.0000	30.0000	0.0373	435.7000	1.8307
700.0000	35.0000	0.0381	440.2000	1.8453
700.0000	40.0000	0.0390	444.7000	1.8597
700.0000	45.0000	0.0398	449.2000	1.8740
700.0000	50.0000	0.0407	453.8000	1.8882
700.0000	55.0000	0.0415	458.3000	1.9023
700.0000	60.0000	0.0423	462.9000	1.9162
700.0000	65.0000	0.0431	467.6000	1.9300
700.0000	70.0000	0.0439	472.2000	1.9437
700.0000	75.0000	0.0447	476.9000	1.9573
700.0000	80.0000	0.0455	481.7000	1.9708
700.0000	85.0000	0.0463	486.4000	1.9841
700.0000	90.0000	0.0471	491.2000	1.9974
700.0000	95.0000	0.0479	496.0000	2.0106
700.0000	100.0000	0.0487	500.9000	2.0237
700.0000	105.0000	0.0494	505.8000	2.0367
700.0000	110.0000	0.0502	510.7000	2.0497
700.0000	115.0000	0.0510	515.6000	2.0625
700.0000	120.0000	0.0518	520.6000	2.0753
700.0000	125.0000	0.0525	525.6000	2.0879
700.0000	130.0000	0.0533	530.7000	2.1005
700.0000	135.0000	0.0540	535.8000	2.1131
700.0000	140.0000	0.0548	540.9000	2.1255
700.0000	145.0000	0.0556	546.0000	2.1379
700.0000	150.0000	0.0563	551.2000	2.1502
700.0000	155.0000	0.0571	556.4000	2.1624
700.0000	160.0000	0.0578	561.7000	2.1746
700.0000	165.0000	0.0586	566.9000	2.1867
730.0000	15.0000	0.0333	422.1000	1.7814
730.0000	20.0000	0.0341	426.5000	1.7966
730.0000	25.0000	0.0350	430.9000	1.8116
730.0000	30.0000	0.0358	435.4000	1.8264
730.0000	35.0000	0.0367	439.8000	1.8411
730.0000	40.0000	0.0375	444.4000	1.8556
730.0000	45.0000	0.0383	448.9000	1.8699
730.0000	50.0000	0.0391	453.4000	1.8841
730.0000	55.0000	0.0399	458.0000	1.8982
730.0000	60.0000	0.0407	462.6000	1.9122
730.0000	65.0000	0.0415	467.3000	1.9260
730.0000	70.0000	0.0423	472.0000	1.9397
730.0000	75.0000	0.0431	476.7000	1.9533
730.0000	80.0000	0.0438	481.4000	1.9669
